Token	UniLemma	AoA	AdjustedDiversity	Diversity	LogFreq	LexicalClass	NChars	Concreteness	MLU
眫	cat	15.9216984951144	-5.5628805484042	0	-7.41514560887713	nouns	1	4.86	6.35320105548055
眫头鹰	owl	25.9780724602526	-5.5628805484042	0	-7.41514560887713	nouns	3	4.93	6.35320105548055
眴子	monkey	19.3306608918535	-5.5628805484042	0	-7.41514560887713	nouns	2	4.9	6.35320105548055
眼睛	eye	19.0553321484802	6.39293139088772	494	-0.619439833703615	nouns	2	4.9	6.57941834451902
眼镜	glasses	20.5204852644943	5.94054678874646	109	-3.03311897420325	nouns	2	4.9	5.2125
睡觉	sleep	18.6449630047288	-142.322233845649	638	0.157357376143255	verbs	2	4.44	7.01234567901235
瞩	play	18.1097674668822	-5.5628805484042	0	-7.41514560887713	verbs	1	3.24	6.35320105548055
瞩具	toy (object)	17.5499799182745	-5.5628805484042	0	-7.41514560887713	nouns	2	4.93	6.35320105548055
瞰在	now	25.4066748677867	-5.5628805484042	0	-7.41514560887713	other	2	1.48	6.35320105548055
碗	bowl	18.1601373754241	37.9725074322666	335	-1.40633242343453	nouns	1	4.87	6.86732186732187
礼物	present	26.0853345943081	26.8571231102997	123	-3.13847948986107	nouns	2	3.39	8.95833333333333
秋千	swing (object)	24.414912412657	-8.99512149886178	54	-3.77755944915074	nouns	2	4.54	4.89473684210526
积木	block	17.1797059959402	-15.0981353012625	259	-1.53182322038885	nouns	2	4.48	5.37604456824512
窗户	window	20.646838646873	32.0164442382092	240	-1.95982449351943	nouns	2	4.86	6.50854700854701
站	stand	19.0594137488267	-40.956980358798	448	-0.614975540574929	verbs	1	4.16	6.55122494432071
笑	smile	18.8706806459513	-60.7031344502715	271	-1.2330607021605	verbs	1	4.5	6.49793388429752
等	wait	19.4792553642658	-43.3245321401901	705	0.0864888490062844	verbs	1	2.68	6.77636664826063
等等	wait	20.4982920475848	20.5618363808127	102	-3.38979391814198	other	2	2.68	5.32142857142857
米	rice	18.9779146609983	5.62765390969481	100	-3.16665036682777	nouns	1	4.86	5.58571428571429
糖	sugar	17.5162138206281	24.7645274796342	224	-2.02607387906063	nouns	1	4.87	6.17351598173516
累	tired	19.5512516974454	-20.3285270656423	199	-1.87781134185859	adjectives	1	3	5.39370078740157
红	red	19.5178497210862	24.5712568367542	430	-0.915358568221275	adjectives	1	4.24	5.8796992481203
纸	paper	18.9155758826287	32.8539292418199	354	-1.28391911939399	nouns	1	4.93	6.98478260869565
给	give	17.8568801865774	103.472450477418	1880	1.67212276550906	verbs	1	2.83	7.31700972630627
绿	green	20.7235274395117	-8.25508210058541	221	-1.80934354258113	adjectives	1	4.07	6.00367647058824
羚	sheep	18.7220976432006	-5.5628805484042	0	-7.41514560887713	nouns	1	4.9	6.35320105548055
翻	flip	20.6739224050682	-106.996251280537	393	-0.578886331600062	verbs	1	3.97	7.27175080558539
老	old	20.7274294298342	118.810792356042	381	-1.60101507705206	adjectives	1	2.72	7.8955223880597
老师	teacher	22.7209129415699	83.1841478705286	690	-0.26287675284459	other	2	4.52	7.88410336726703
老虞	tiger	18.5631617128179	-5.5628805484042	0	-7.41514560887713	nouns	2	5	6.35320105548055
老鼠	mouse	20.674503774914	-3.98627832207512	310	-1.3193210464449	nouns	2	4.83	6.44144144144144
耳朵	ear	19.0445908482642	29.0720571456318	233	-1.99019559139573	nouns	2	5	5.9647577092511
肉	meat	16.82499972418	13.6574866310521	244	-1.80201750248906	nouns	1	4.9	5.87226277372263
肥皂	soap	19.7141044414409	33.4102096122731	139	-2.99630500108053	nouns	2	4.93	6.54216867469879
胜心	vest	22.4068872929522	-5.5628805484042	0	-7.41514560887713	nouns	2	4.52	6.35320105548055
胳膚	arm	21.1635784025583	-5.5628805484042	0	-7.41514560887713	nouns	2	4.96	6.35320105548055
脏	dirty	18.9902183224669	-56.0485113007514	302	-1.11252663313222	adjectives	1	4.23	7.34615384615385
脖子	neck	21.1194438538225	28.2500231393776	133	-3.00842636161288	nouns	2	5	6.09756097560976
脚	foot	16.3584901474916	-16.8370349180851	557	-0.354669242877328	nouns	1	4.9	8.18712446351931
脸	face	18.7862855725603	-6.11275893803656	392	-0.944346105094527	nouns	1	4.87	8.30959752321981
脸蛋	cheek	23.3988520465694	4.57294626239954	25	-5.46923545982182	nouns	2	4.83	7.85714285714286
腿	leg	18.9755032320526	66.3512854930588	284	-1.88969266974535	nouns	1	4.83	7.22709163346614
膝盖	knee	26.8608976747058	9.66885217856887	32	-5.33570406719729	nouns	2	5	6.375
自己	self	23.6815683841842	93.4331076977293	1046	0.500932487425657	function_words	2	3.1	6.43305363006202
自衜车	bicycle	21.7354088073004	-5.5628805484042	0	-7.41514560887713	nouns	3	4.89	6.35320105548055
舔	lick	21.7578714312771	-24.0761335594392	103	-2.71466524308471	verbs	1	4.52	8.81818181818182
舜头	tongue	20.9620136379357	-5.5628805484042	0	-7.41514560887713	nouns	2	4.93	6.35320105548055
船	boat	20.5542329358709	-12.7420617801009	134	-2.495164683049	nouns	1	4.93	5.64963503649635
苍蝇	fly (animal)	22.8842285577585	-21.9273246633088	99	-2.79017279559286	nouns	2	4.64	6.65686274509804
草	grass	19.281080932623	37.0254719234188	263	-1.83164930009543	nouns	1	4.93	6.64285714285714
药	medicine	18.3677762600708	-24.0935487321725	284	-1.34903751877338	nouns	1	4.79	5.78886310904872
菜	dish	16.6975511697595	-64.2112942174241	518	-0.330919186779213	nouns	1	4.9	7.25062866722548
菠菜	spinach	23.4625321981862	-9.99512149886178	53	-3.77755944915074	nouns	2	4.77	4.26315789473684
葡萄	grapes	19.3530062964642	-34.2771703233928	143	-2.20565945603571	nouns	2	4.12394366197183	6.18579234972678
蓝	blue	21.5017761383225	16.1203602064729	210	-2.06803807815966	adjectives	1	3.76	6.09523809523809
藏	hide	20.2124940310704	-154.414533515342	228	-1.00826562280781	verbs	1	3.21	9.68976897689769
藏眫眫	hide and seek	20.8123746453387	-5.5628805484042	0	-7.41514560887713	other	3	3.21	6.35320105548055
虫子	bug	19.5614297142912	21.3370267581503	175	-2.42471302209839	nouns	2	5	7.52380952380952
蚂蚁	ant	21.1628525482241	15.9434259858764	257	-1.73156584153845	nouns	2	4.86	6.22108843537415
蚚子	mosquito	22.6584411334388	-5.5628805484042	0	-7.41514560887713	nouns	2	4.88	6.35320105548055
蚱	flower	16.4746694165182	-5.5628805484042	0	-7.41514560887713	nouns	1	5	6.35320105548055
蚱ǔ	peanut	21.2011923374604	-5.5628805484042	0	-7.41514560887713	nouns	3	4.89	6.35320105548055
蚱园	garden	23.2229927129695	-5.5628805484042	0	-7.41514560887713	other	2	4.73	6.35320105548055
蛇	snake	22.1340808027632	26.9507221388447	192	-2.31527918105293	nouns	1	5	5.26829268292683
蛋	egg	16.0155999317876	32.3817436814494	260	-1.82043422927529	nouns	1	4.97	5.91078066914498
蛋糕	cake	20.8122049039072	9.47534850738725	226	-1.89769271241242	nouns	2	4.81	5.85542168674699
蜡笔	crayon	26.3107699085855	14.0859657184713	123	-2.94923749022255	nouns	2	4.87	5.48275862068965
蜶	tea	20.5962091100386	-5.5628805484042	0	-7.41514560887713	nouns	1	4.69	6.35320105548055
蝴蝶	butterfly	21.8139484547157	-25.2617634438401	165	-2.09702561503291	nouns	2	4.93	5.69607843137255
街	street	18.5363751993997	17.6031977053133	100	-3.37209434104258	nouns	1	4.75	7.70175438596491
袜子	sock	17.0105656608247	34.7974342286034	151	-2.85079741740929	nouns	2	4.91	5.96875
裙子	skirt	23.4963550961731	25.0859657184713	134	-2.94923749022255	nouns	2	4.82	5.59770114942529
裤子	pants	19.423524567416	28.6214965090201	204	-2.22218875798692	nouns	2	4.86	5.93333333333333
西瓜	watermelon	19.8618036135541	10.2942885366088	166	-2.40451031478087	nouns	2	4.89	5.28
西红f߿	tomato	20.7513029643093	-5.5628805484042	0	-7.41514560887713	nouns	4	5	6.35320105548055
警ů	policeman	22.1638424487352	-5.5628805484042	0	-7.41514560887713	other	3	4.93	6.35320105548055
该	should	24.3125246765689	55.1948325934189	292	-1.75915379805728	function_words	1	1.53	6.54545454545455
说	say	19.5423725242657	16.164557324629	1757	1.63055594115741	verbs	1	2.58	7.15574157038434
请	please	22.7514525274864	8.38619525424519	598	-0.310180160607287	other	1	1.64	8.31937602627258
读	read	21.5648136700209	-14.8254758147453	185	-2.02151806252477	verbs	1	3.56	6.69090909090909
谁	who	21.0289580789565	-93.9205880985257	1237	1.10603960380865	function_words	1	1.74	5.68466135458167
贴	stick	21.8749597135097	23.7138550452646	390	-1.07655153067395	verbs	1	4.59	7.40459363957597
走	walk	16.6795683519376	-43.0930099755582	864	0.415677386258187	verbs	1	4.07	6.78784266984505
起来	get up	19.115711388163	-36.3828387452236	1134	0.868348517285382	verbs	2	2.38	5.88959070237494
跑	run	18.5399475644637	42.0104922438716	641	-0.284246778580782	verbs	1	4.31	7.6832
路	road	20.9636131627766	75.5211218400333	270	-2.06328747540106	nouns	1	4.75	7.93364928909953
跳	jump	19.6249955502424	-79.6160272372405	490	-0.366759200155246	verbs	1	4.52	7.9383145091225
跳舞	dance	20.8226386459725	7.16781256989341	222	-1.90981407294477	verbs	2	4.32	5.04878048780488
踢	kick	18.3203714635741	-49.8314606212476	281	-1.23720149482653	verbs	1	4.33	7.21991701244813
蹦	hop	19.9409884100483	6.49714223094765	86	-3.42616156231285	verbs	1	3.8	6.42592592592593
车	car	15.4341782578132	64.5496212688893	597	-0.476861124860169	nouns	1	4.89	6.19689621726479
轻点	easy	23.0262854684885	-18.616438875585	9	-5.01725033607876	other	2	2.07	3
辣椒	pepper	23.1262787040739	-21.8962653353018	76	-3.11108051567296	nouns	2	4.59	4.32432432432432
这个	this	21.5603740368975	134.793867333298	840	-0.0133040301332993	function_words	2	2.14	5.76571079926785
这些	these	26.5905747613634	52.1848234304972	584	-0.478802873043079	function_words	2	2.03	8.02721088435374
这边	here	18.151453380001	-28.4276629167289	440	-0.684127508395046	function_words	2	3.13	4.91288782816229
进垻	enter	20.6628936786001	-5.5628805484042	0	-7.41514560887713	verbs	2	3.12	6.35320105548055
那些	those	27.2094319180566	2.36077366137602	260	-1.62824822751042	function_words	2	2.32	9.34969325153374
那边	there	19.451227932906	85.2593857158404	330	-1.70803534412825	function_words	2	2.2	5.91694352159468
酱油	sauce	24.5522234946779	-1.44933861764614	34	-4.64255688663735	nouns	2	4.75	5
酸奶	yogurt	20.961894266297	5.38356112441496	33	-5.01725033607876	nouns	2	4.9	6.45454545454545
醒	wake	20.429172885695	38.4980262445777	181	-2.53994828567598	verbs	1	3.11	6.83206106870229
釜面	inside	22.0788608203795	-5.5628805484042	0	-7.41514560887713	function_words	2	3.67	6.35320105548055
钉子	nail (object)	23.5717435154245	-0.869609491031987	30	-4.85019625141559	nouns	2	4.93	5.92307692307692
钥圙	keys	20.6543822742373	-5.5628805484042	0	-7.41514560887713	nouns	2	4.12394366197183	6.35320105548055
钱	money	19.1990966974709	-8.42292007246624	340	-1.15556414481221	nouns	1	4.54	6.60611854684512
钱圅	purse	23.0592955553964	-5.5628805484042	0	-7.41514560887713	nouns	2	4.9	6.35320105548055
铃铛	bell	23.9034372429399	-1.33114782143113	21	-5.33570406719729	nouns	2	4.96	4.875
铲子	shovel	21.6250379525766	2.13332913511675	92	-3.24075833898149	nouns	2	4.97	5.66153846153846
锤子	hammer	23.235473814618	5.87367186415647	47	-4.41941333532314	nouns	2	4.77	4.5
镜子	mirror	20.2594635842548	16.4748588088753	200	-2.15245541997224	nouns	2	4.97	6.39896373056995
长颈鹿	giraffe	22.3155060115183	2.85953208522815	151	-2.48067167574644	nouns	3	4.73	5.15107913669065
门	door	16.7731748125787	47.7576917143197	475	-0.831736386718364	nouns	1	4.81	6.65560165975104
闭	close	20.1901309800002	-23.5835453011857	108	-2.66155541777076	verbs	1	3.2	7.37931034482759
闻	smell	20.3153046259679	-29.6116515475204	140	-2.27348205237447	verbs	1	3.7	7.25146198830409
阿姨	aunt	13.9566600052283	-82.2094174088686	1018	0.756453871468334	other	2	4.17	5.87341056795705
雨	rain	19.6649657636075	40.1037346646982	138	-3.11108051567296	nouns	1	4.97	6.77027027027027
雪	snow	20.9568732857442	12.7032625934039	97	-3.33760816497141	nouns	1	4.85	6.22033898305085
青蛙	frog	21.1537412164968	27.3949160123598	179	-2.44533230930113	nouns	2	5	5.67361111111111
面圅	bread	20.3158567379172	-5.5628805484042	0	-7.41514560887713	nouns	2	4.92	6.35320105548055
面条	noodles	18.6726588478241	4.34977268400967	57	-4.04784977889066	nouns	2	4.96	4.72413793103448
鞋	shoe	16.4682429293736	32.9529092436859	222	-2.10687791147592	nouns	1	4.97	6.42079207920792
项链	necklace	24.4777686791208	-1.29673740659605	83	-3.33760816497141	nouns	2	4.96	4.86440677966102
飞	fly (action)	16.9192321718567	-169.171105475959	527	-0.0348898204506692	verbs	1	4.64	8.05423940149626
飞	wind	19.3208076518604	-169.171105475959	527	-0.0348898204506692	nouns	1	3.93	8.05423940149626
飞机	airplane	20.0278607919512	11.2533048295155	296	-1.47234623375043	nouns	2	4.96	5.51181102362205
饭	food	16.4646791567279	-50.1042633761226	557	-0.262093973939649	nouns	1	4.8	7.52973395931142
饮料	drink (beverage)	24.9417500417288	1.45747060637761	79	-3.4639018902957	nouns	2	4.76	5.78846153846154
饱	full	17.4408129036128	-29.4164278802898	151	-2.17870364604718	adjectives	1	3.59	6.13829787234043
饼	pancake	19.4522531328121	22.683605111098	90	-3.67747599059376	nouns	1	4.86	6.19047619047619
饼干	cookie	19.2647090528602	-2.33627363516314	143	-2.5098708304387	nouns	2	5	5.15555555555556
饿	hungry	19.6447110424875	-22.3921659901568	226	-1.68504582590355	adjectives	1	2.9	6.41558441558442
香蕉	banana	18.4417429046338	-21.9941276480759	190	-1.93034867538647	nouns	2	5	8.05394190871369
马	horse	17.60562046113	42.866821439827	330	-1.4593082394123	nouns	1	5	5.2720207253886
骑	ride	19.1765439898962	9.19483259341891	246	-1.75915379805728	verbs	1	3.75	6.09440559440559
高	high	18.9794934881541	23.9497419003218	473	-0.752012912886326	adjectives	1	3.46	6.07024265644955
高兴	happy	21.7634174626496	-8.20948530296116	210	-1.88571652136571	adjectives	2	2.56	6.63095238095238
鱼	fish (animal)	16.2850097463643	-55.9730861529398	485	-0.451009996458884	nouns	1	5	6.07277882797732
鱼	fish (food)	16.8803014230925	-55.9730861529398	485	-0.451009996458884	nouns	1	5	6.07277882797732
鸡肉	chicken (food)	22.8336787029674	-8.42705373760046	12	-5.46923545982182	nouns	2	4.8	4.14285714285714
鸭子	duck	17.5914492419603	-6.66485710637042	161	-2.29118162947387	nouns	2	4.86	5.78571428571429
鹅	goose	21.3626545598653	-30.5422450364541	104	-2.62765386609508	nouns	1	4.81	7.71666666666667
鹿	deer	20.7219591545624	-2.65022731599033	50	-4.04784977889066	nouns	1	4.86	5.44827586206897
黄	yellow	20.6201945723433	8.57305067085616	240	-1.79474474315998	adjectives	1	4.3	6.02173913043478
黄瓜	cucumber	20.7252158310576	-10.8907778903165	51	-3.8042276962329	nouns	2	4.83	4.16216216216216
黑	black	20.1295705154672	-34.5773543710077	337	-1.05384313130413	adjectives	1	3.76	7.02072538860104
黑乞乞	dark	29.1357453697514	-5.5628805484042	0	-7.41514560887713	adjectives	3	4.29	6.35320105548055
鼻子	nose	18.4767282504864	28.4124457463332	303	-1.52904157742697	nouns	2	4.89	6.27222222222222
